id,name,brand,last_price,unit_size,category,image_url,canonical_category,offer_price,offer_label,last_update
11182,Recetas Caseras Lentejas con Verduritas,HERO,3.29,1 Kg,Potitos y platos preparados,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7144462.jpg?t=20260408083054,Otros,,,2026-04-08 21:59:58
13085,Recipiente Anti Humedad Aparato más Recambio,LA LEVANTINA,3.15,1 U,Absorbe olores y antihumedad,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7228922.jpg?t=20260331081017,Otros,,,2026-03-31 22:24:54
8371,Recipiente para Tinte,PONETTE,0.99,1 U,Coloración,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7164127.jpg?t=20260331080947,Otros,,,2026-03-31 22:24:32
26916,Recogedor Antivuelco con Palo,MIK,1.55,1 U,Escoba y recogedor,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7377591.jpg?t=20260331081204,Otros,,,2026-03-31 22:25:32
31523,Red Velvet,,8.95,1 Kg,Tartas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7417707.jpg?t=20260331081313,Otros,,,2026-03-31 22:25:51
9420,Redecillas Pelo Invisibles,BETER,1.35,1 U,Peines y accesorios,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7252732.jpg?t=20260331081029,Otros,,,2026-03-31 22:24:38
26988,Redondo Pollo con Bacón,CARLOTEÑA,3.79,1 Kg,Cocidos de pollo,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7379043.jpg?t=20260331081205,Carnes,,,2026-03-31 22:25:33
8302,Refresco Agua Aromatiza Limón Botella,F.PRIMAVERA,1.15,1 L,Agua con sabores,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7068906.jpg?t=20260331080910,Bebidas,,,2026-03-31 22:24:32
18469,Refresco Agua Con Gas Limón Botella,VICHY,2.04,1 L,Agua con sabores,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7314193.jpg?t=20260331081105,Bebidas,,,2026-03-31 22:25:08
21092,Refresco Agua con Gas Limón Botella,M. PERRIER,1.1,1 L,Agua con sabores,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7331465.jpg?t=20260304082415,Bebidas,,,2026-03-31 22:25:15
21404,Refresco Agua con Gas Naranja Botella,VICHY,2.04,1 L,Agua con sabores,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7333227.jpg?t=20260331081123,Bebidas,,,2026-03-31 22:25:16
14710,Refresco Aloe Fresa Botella,OKF,1.55,1 L,Refrescos,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7282445.jpg?t=20260331081044,Bebidas,,,2026-03-31 22:24:58
15430,Refresco Aloe Vera Botella,OKF,1.55,1 L,Refrescos,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7287378.jpg?t=20260331081046,Bebidas,,,2026-03-31 22:25:00
18246,Refresco Aloe Vera sin Azúcar Botella,OKF,1.55,1 L,Refrescos,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7310324.jpg?t=20260331081102,Bebidas,,,2026-03-31 22:25:07
7385,Refresco Bitter Lata,CONSUM,0.49,1 L,Bitter y ginger ale,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7213325.jpg?t=20260331081008,Otros,,,2026-03-31 22:24:28
31519,Refresco Blue Frutas del Bosque,SUNNY,0.92,1 L,Bebidas refrescantes,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7417504.jpg?t=20260331081312,Bebidas,,,2026-03-31 22:25:51
5280,Refresco Cola Bipack Indivisible,COCA-COLA,4.1,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/3278231.jpg?t=20260331080852,Otros,,,2026-03-31 22:24:12
4717,Refresco Cola Botella,COCA-COLA,1.5,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/87528.jpg?t=20260331080831,Otros,,,2026-03-31 22:24:07
4839,Refresco Cola Botella,COCA-COLA,2.15,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/302745.jpg?t=20260331080836,Otros,,,2026-03-31 22:24:07
15894,Refresco Cola Botella,COCA-COLA,1.55,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7287907.jpg?t=20260331081046,Otros,,,2026-03-31 22:25:01
19925,Refresco Cola Botella,CONSUM,0.75,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7315539.jpg?t=20260331081105,Otros,,,2026-03-31 22:25:12
27355,Refresco Cola Botella,PEPSI-COLA,1.0,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7382331.jpg?t=20260331081208,Otros,,,2026-03-31 22:25:34
6701,Refresco Cola Cero Botella,CONSUM,0.75,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7169006.jpg?t=20260331080948,Otros,,,2026-03-31 22:24:23
7383,Refresco Cola Cero Lata,CONSUM,0.33,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7213312.jpg?t=20260331081008,Otros,,,2026-03-31 22:24:28
9928,Refresco Cola Cero sin Cafeína Botella,CONSUM,0.75,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7213317.jpg?t=20260331081008,Otros,,,2026-03-31 22:24:41
4846,Refresco Cola Lata,PEPSI-COLA,0.79,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/303453.jpg?t=20260408082912,Otros,,,2026-04-13 22:09:08
26303,Refresco Cola Lata,COCA-COLA,0.95,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7374759.jpg?t=20260331081201,Otros,,,2026-03-31 22:23:53
44664,Refresco Cola Lata,COCA-COLA,1.45,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7466469.jpg?t=20260331081502,Otros,,,2026-03-31 22:26:31
19516,Refresco Cola Lata,CONSUM,0.33,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7315591.jpg?t=20260331081106,Otros,,,2026-03-31 22:25:10
5488,Refresco Cola Light Bipack Indivisible,COCA-COLA,4.1,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7027493.jpg?t=20260331080900,Otros,,,2026-03-31 22:24:14
15979,Refresco Cola Light Botella,COCA-COLA,1.55,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7287910.jpg?t=20260331081046,Otros,,,2026-03-31 22:25:02
4844,Refresco Cola Light Lata,COCA-COLA,0.95,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/303362.jpg?t=20260408082912,Otros,,,2026-04-13 22:09:08
6367,Refresco Cola Light Lata,CONSUM,0.34,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7140882.jpg?t=20260331080939,Otros,,,2026-03-31 22:24:21
23012,Refresco Cola Pack de 4 Botellas Vidrio,COCA-COLA,4.6,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7346018.jpg?t=20260331081134,Otros,,,2026-03-31 22:25:20
22975,Refresco Cola Regular Pack Indivisible 6 Latas,COCA-COLA,4.15,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7346021.jpg?t=20260331081134,Otros,3.6,Ahora más barato,2026-03-31 22:23:51
4863,Refresco Cola sin Cafeína Botella,COCA-COLA,2.15,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/311845.jpg?t=20260331080837,Otros,,,2026-03-31 22:24:08
4862,Refresco Cola Sin Cafeína Lata,COCA-COLA,0.95,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/311837.jpg?t=20260331080837,Otros,,,2026-03-31 22:24:08
6175,Refresco Cola Zero Bipack Indivisible,COCA-COLA,4.1,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7106339.jpg?t=20260331080928,Otros,,,2026-03-31 22:24:20
27220,Refresco Cola Zero Bipack Indivisible,PEPSI-COLA,3.44,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7378367.jpg?t=20260331081204,Otros,2.8,Ahora más barato,2026-03-31 22:23:54
5691,Refresco Cola Zero Botella,COCA-COLA,2.15,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7052330.jpg?t=20260331080905,Otros,,,2026-03-31 22:24:16
5828,Refresco Cola Zero Botella,COCA-COLA,1.5,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7069458.jpg?t=20260331080913,Otros,,,2026-03-31 22:24:17
15895,Refresco Cola Zero Botella,COCA-COLA,1.55,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7287923.jpg?t=20260331081046,Otros,,,2026-03-31 22:25:01
27354,Refresco Cola Zero Botella,PEPSI-COLA,1.0,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7382328.jpg?t=20260331081208,Otros,,,2026-03-31 22:25:34
17284,Refresco Cola Zero Cherry Lata,COCA-COLA,0.95,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7301104.jpg?t=20260331081056,Otros,0.79,Ahora más barato,2026-03-31 22:23:48
43092,Refresco Cola Zero Cherry Lata,PEPSI-COLA,0.79,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7455694.jpg?t=20260331081433,Otros,0.5,Ahora más barato,2026-03-31 22:24:02
4910,Refresco Cola Zero Lata,PEPSI-COLA,0.79,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/340315.jpg?t=20260408082918,Otros,,,2026-04-13 22:09:08
26301,Refresco Cola Zero Lata,COCA-COLA,0.95,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7374742.jpg?t=20260331081201,Otros,,,2026-03-31 22:23:53
44663,Refresco Cola Zero Lata,COCA-COLA,1.45,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7466464.jpg?t=20260331081502,Otros,,,2026-03-31 22:26:31
16333,Refresco Cola Zero Lima Lata,PEPSI-COLA,0.79,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7296965.jpg?t=20260331081054,Otros,0.5,Ahora más barato,2026-03-31 22:23:48
34526,Refresco Cola Zero Lima Lata,COCA-COLA,0.95,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7439842.jpg?t=20260331081355,Otros,0.79,Ahora más barato,2026-03-31 22:24:00
29287,Refresco Cola Zero Lima Pet,PEPSI-COLA,1.75,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7399798.jpg?t=20260331081230,Otros,1.0,Ahora más barato,2026-03-31 22:23:55
25510,Refresco Cola Zero Pack 4 Botellas Vidrio,COCA-COLA,4.6,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7366441.jpg?t=20260331081155,Otros,,,2026-03-31 22:25:27
22976,Refresco Cola Zero Pack Indivisible 6 Latas,COCA-COLA,4.15,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7346026.jpg?t=20260331081134,Otros,3.6,Ahora más barato,2026-03-31 22:23:51
17499,Refresco Cola Zero Sin Cafeína Lata,PEPSI-COLA,0.79,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7302602.jpg?t=20260331081058,Otros,0.5,Ahora más barato,2026-03-31 22:23:48
29431,Refresco Cola Zero Sin Cafeína Pet,PEPSI-COLA,1.75,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7399652.jpg?t=20260331081230,Otros,1.0,Ahora más barato,2026-03-31 22:23:56
18360,Refresco Cola Zero Zero Bipack Indivisible,COCA-COLA,4.1,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7248750.jpg?t=20260331081027,Otros,,,2026-03-31 22:25:08
15822,Refresco Cola Zero Zero Botella,COCA-COLA,1.55,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7287915.jpg?t=20260331081046,Otros,,,2026-03-31 22:25:01
26302,Refresco Cola Zero Zero Lata,COCA-COLA,0.95,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7374747.jpg?t=20260331081201,Otros,,,2026-03-31 22:23:53
27547,Refresco Cola Zero Zero Pack  6 Latas,COCA-COLA,4.15,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7378359.jpg?t=20260326103846,Otros,3.6,Ahora más barato,2026-03-31 22:23:54
6402,Refresco Cola Zero Zero Pet,COCA-COLA,2.15,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7145860.jpg?t=20260331080940,Otros,,,2026-03-31 22:24:22
18911,Refresco Cola Zero Zero Pet,COCA-COLA,1.5,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7316123.jpg?t=20260331081106,Otros,,,2026-03-31 22:25:09
27221,Refresco de Cola Bipack Indivisible,PEPSI-COLA,3.44,1 L,Cola,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7378370.jpg?t=20260331081204,Otros,2.8,Ahora más barato,2026-03-31 22:23:54
9906,Refresco de Lima-Limón Botella,CONSUM,0.95,1 L,Limón y lima-limón,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7169001.jpg?t=20260331080948,Otros,,,2026-03-31 22:24:41
7415,Refresco de Lima-Limón Lata,SPRITE,0.65,1 L,Limón y lima-limón,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7214138.jpg?t=20260408083152,Otros,,,2026-04-08 21:59:55
15885,Refresco de Lima-Limón Zero Botella,SPRITE,1.65,1 L,Limón y lima-limón,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7292303.jpg?t=20260331081051,Otros,1.35,Ahora más barato,2026-03-31 22:23:48
43411,Refresco de Mandarina Refrigerado,SIMON LIFE,0.6,1 L,Bebidas refrescantes,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7457695.jpg?t=20260331081438,Bebidas,,,2026-03-31 22:26:21
43473,Refresco de Mango Refrigerado,SIMON LIFE,0.6,1 L,Bebidas refrescantes,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7457708.jpg?t=20260331081438,Bebidas,,,2026-03-31 22:26:22
16113,Refresco Fr. Rojos Instantáneo Sin Azúcar,LOADING,2.15,1 L,Refrescos sin gas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7294614.jpg?t=20260331081053,Bebidas,,,2026-03-31 22:23:48
34251,Refresco Frambuesa Zero Lata,FANTA,0.8,1 L,Refrescos,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7438539.jpg?t=20260226115720,,,,2026-03-15 20:35:18
23610,Refresco Fresa Cero sin Gas 35% Zumo,CONSUM,1.15,1 L,Refrescos sin gas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7338507.jpg?t=20260331081128,Bebidas,,,2026-03-31 22:25:21
9688,Refresco Guaraná,ANTARCTICA,0.95,1 L,Refrescos,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7268639.jpg?t=20260331081038,Bebidas,,,2026-03-31 22:24:39
28815,Refresco Kiwi con Chía Botella,TESORO NATUR,1.79,1 L,Refrescos,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7395726.jpg?t=20260119080159,Bebidas,,,2026-03-31 22:25:39
4855,Refresco Lima Limón Zero Lata,SEVEN UP,0.5,1 L,Limón y lima-limón,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/308726.jpg?t=20260408082913,Otros,,,2026-04-13 22:09:08
34200,Refresco Lima-Limón Botella,SEVEN UP,1.69,1 L,Limón y lima-limón,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7438799.jpg?t=20260331081354,Otros,1.29,Ahora más barato,2026-03-31 22:24:00
15866,Refresco Lima-Limón Botella,SPRITE,1.65,1 L,Limón y lima-limón,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7289270.jpg?t=20260331081049,Otros,1.35,Ahora más barato,2026-03-31 22:23:48
34215,Refresco Lima-Limón Lata,SEVEN UP,0.65,1 L,Limón y lima-limón,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7439227.jpg?t=20260331081354,Otros,0.5,Ahora más barato,2026-03-31 22:24:00
30785,Refresco Lima-Limón Lata,LAIMON,0.85,1 L,Limón y lima-limón,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7411890.jpg?t=20260331081242,Otros,0.64,Ahora más barato,2026-03-31 22:23:57
9860,Refresco LimaLimón Zero Botella,SEVEN UP,1.69,1 L,Limón y lima-limón,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/837963.jpg?t=20260408082931,Otros,1.29,Ahora más barato,2026-04-08 21:59:57
19705,Refresco Limón Botella,FANTA,1.55,1 L,Limón y lima-limón,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7323061.jpg?t=20260331081111,Otros,,,2026-03-31 22:25:11
4864,Refresco Limón Botella,FANTA,1.85,1 L,Limón y lima-limón,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/311969.jpg?t=20260331080837,Otros,,,2026-03-31 22:24:08
19926,Refresco Limón Botella,CONSUM,0.95,1 L,Limón y lima-limón,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7315554.jpg?t=20260331081106,Otros,,,2026-03-31 22:25:12
14822,Refresco Limón Cero Botella,CONSUM,0.95,1 L,Limón y lima-limón,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7260284.jpg?t=20260331081032,Otros,,,2026-03-31 22:24:58
5791,Refresco Limón Lata,SCHWEPPES,0.97,1 L,Limón y lima-limón,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7066020.jpg?t=20260408083015,Otros,,,2026-04-08 21:59:53
4843,Refresco Limón Lata,FANTA,0.8,1 L,Limón y lima-limón,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/302885.jpg?t=20260331080836,Otros,,,2026-03-31 22:24:07
20371,Refresco Limón Lata,CONSUM,0.37,1 L,Limón y lima-limón,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7315596.jpg?t=20260331081106,Otros,,,2026-03-31 22:25:13
43497,Refresco Limón Pet,SCHWEPPES,1.85,1 L,Limón y lima-limón,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7458110.jpg?t=20260331081439,Otros,1.3,Ahora más barato,2026-03-31 22:24:03
8600,Refresco Limón Pet Zero,TRINA,1.75,1 L,Refrescos sin gas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7217268.jpg?t=20260331081011,Bebidas,,,2026-03-31 22:24:33
5154,Refresco Limón sin Gas Lata,TRINA,0.68,1 L,Refrescos sin gas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/860940.jpg?t=20260331080847,Bebidas,,,2026-03-31 22:24:10
9874,Refresco Limón Zero Botella,FANTA,1.85,1 L,Limón y lima-limón,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7019748.jpg?t=20260331080858,Otros,,,2026-03-31 22:24:40
5792,Refresco Limón Zero Lata,SCHWEPPES,0.97,1 L,Limón y lima-limón,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7066033.jpg?t=20260331080909,Otros,,,2026-03-31 22:24:17
5408,Refresco Limón Zero Lata,FANTA,0.8,1 L,Limón y lima-limón,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7009538.jpg?t=20260331080856,Otros,,,2026-03-31 22:24:14
11484,Refresco Mandarina Refrigerado,SIMON LIFE,1.85,1 L,Bebidas refrescantes,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/3218401.jpg?t=20260317081242,Bebidas,,,2026-03-31 22:24:46
28169,"Refresco Mandarina Zero Lima, Naranja y Pomelo",SCHWEPPES,0.97,1 L,Refrescos,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7390040.jpg?t=20260317081611,,,,2026-03-23 20:51:06
7103,Refresco Manzana Lata Sin Gas,TRINA,0.68,1 L,Refrescos sin gas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7196459.jpg?t=20260331080959,Bebidas,,,2026-03-31 22:24:26
45180,Refresco Manzana Pet,POSTOBON,3.19,1 L,Refrescos,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7471642.jpg?t=20260331081515,Bebidas,,,2026-03-31 22:26:34
20820,Refresco Manzana sin Gas Botella,ENJOY,1.15,1 L,Refrescos sin gas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7330579.jpg?t=20260331081120,Bebidas,,,2026-03-31 22:25:14
23455,Refresco Multifrutas Cero sin Gas 35% Zumo,CONSUM,1.15,1 L,Refrescos sin gas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7338510.jpg?t=20260331081128,Bebidas,,,2026-03-31 22:25:21
34408,Refresco Naranja,SIMON LIFE,0.6,1 L,Bebidas refrescantes,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7440324.jpg?t=20260331081356,Bebidas,,,2026-03-31 22:26:07
8267,Refresco Naranja Bipack Indivisible,FANTA,3.6,1 L,Naranja,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/3824505.jpg?t=20260408082944,Otros,3.15,Ahora más barato,2026-04-08 21:59:55
19706,Refresco Naranja Botella,FANTA,1.55,1 L,Naranja,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7323074.jpg?t=20260331081111,Otros,,,2026-03-31 22:25:11
4841,Refresco Naranja Botella,FANTA,1.85,1 L,Naranja,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/302786.jpg?t=20260331080836,Otros,,,2026-03-31 22:24:07
5209,Refresco Naranja Botella,FANTA,1.5,1 L,Naranja,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/1405828.jpg?t=20260331080850,Otros,,,2026-03-31 22:24:11
21725,Refresco Naranja Botella,CONSUM,0.95,1 L,Naranja,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7315562.jpg?t=20260331081106,Otros,,,2026-03-31 22:25:16
14823,Refresco Naranja Cero Botella,CONSUM,0.9,1 L,Naranja,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7260289.jpg?t=20260331081032,Otros,,,2026-03-31 22:24:58
13339,Refresco Naranja Cero sin Gas Botella,CONSUM,1.15,1 L,Refrescos sin gas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7260156.jpg?t=20260331081032,Bebidas,,,2026-03-31 22:24:54
7122,Refresco Naranja Florida Botella,SUNNY,1.99,1 L,Bebidas refrescantes,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7197614.jpg?t=20260408083140,Bebidas,1.65,Ahora más barato,2026-04-08 21:59:54
31449,Refresco Naranja Florida Botellín,SUNNY,0.92,1 L,Bebidas refrescantes,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7417496.jpg?t=20260331081312,Bebidas,,,2026-03-31 22:25:50
45126,Refresco Naranja Lata,SCHWEPPES,0.97,1 L,Naranja,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7471167.jpg?t=20260331081514,Otros,,,2026-03-31 22:26:34
4840,Refresco Naranja Lata,FANTA,0.8,1 L,Naranja,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/302778.jpg?t=20260331080836,Otros,,,2026-03-31 22:24:07
21488,Refresco Naranja Lata,CONSUM,0.37,1 L,Naranja,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7315604.jpg?t=20260331081106,Otros,,,2026-03-31 22:25:16
9934,Refresco Naranja Pet Zero,TRINA,1.75,1 L,Refrescos sin gas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7217276.jpg?t=20260331081011,Bebidas,,,2026-03-31 22:24:41
10599,Refresco Naranja Refrigerado,SIMON LIFE,1.85,1 L,Bebidas refrescantes,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/3218419.jpg?t=20260331080852,Bebidas,,,2026-03-31 22:24:43
11571,Refresco Naranja Refrigerado Pack 4 Ud,SIMON LIFE,1.75,1 L,Bebidas refrescantes,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7166911.jpg?t=20260331080947,Bebidas,,,2026-03-31 22:24:47
7070,Refresco Naranja Sin Gas Botella,TRINA,1.75,1 L,Refrescos sin gas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7195113.jpg?t=20260331080959,Bebidas,,,2026-03-31 22:24:26
5153,Refresco Naranja sin Gas Lata,TRINA,0.68,1 L,Refrescos sin gas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/860932.jpg?t=20260331080847,Bebidas,,,2026-03-31 22:24:10
6792,Refresco Naranja sin Gas Zero Lata,TRINA,0.68,1 L,Refrescos sin gas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7177207.jpg?t=20260331080950,Bebidas,,,2026-03-31 22:24:24
5360,Refresco Naranja Zero Botella,FANTA,1.85,1 L,Naranja,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/5547518.jpg?t=20260331080855,Otros,,,2026-03-31 22:24:13
5361,Refresco Naranja Zero Lata,FANTA,0.8,1 L,Naranja,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/5547526.jpg?t=20260331080855,Otros,,,2026-03-31 22:24:13
43545,Refresco Pomelo Lata,SCHWEPPES,0.97,1 L,Refrescos,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7459654.jpg?t=20260331081443,Bebidas,,,2026-03-31 22:26:22
24847,Refresco Sandía Zero Lata,FANTA,0.8,1 L,Refrescos,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7354608.jpg?t=20260226112225,,,,2026-03-17 20:57:31
